,indice,NAME OF ISSUER,TITLE OF CLASS,CUSIP,(x$1000),PRN AMT,PRN,date_reported,cik_company
1031,527229460X109202111,EQUITY BANCSHARES INC CL A,CL A,29460X109,247,7400,SH,202111,5272
1032,5272294628102202111,EQUITY COMMONWEALTH,COM,294628102,1668,64209,SH,202111,5272
1033,527229472R108202111,EQUITY LIFESTYLE PROPERTIES,COM,29472R108,212,2716,SH,202111,5272
1034,527229476L107202111,EQUITY RESIDENTIAL,COM,29476L107,8564,105828,SH,202111,5272
1035,527229479A108202111,ERASCA INC,COM,29479A108,240,11316,SH,202111,5272
1036,527229530P102202111,ERIE INDEMNITY COMPANY CL A,CL A,29530P102,76,427,SH,202111,5272
1037,5272G3788M114202111,EROS STX GLOBAL CORP,SHS,G3788M114,160,173874,SH,202111,5272
1038,5272296056104202111,ESCALADE INC,COM,296056104,105,5532,SH,202111,5272
1039,5272296315104202111,ESCO TECHNOLOGIES INC,COM,296315104,1239,16091,SH,202111,5272
1040,527229664W105202111,ESPERION THERAPEUTICS INC,COM,29664W105,173,14368,SH,202111,5272
1041,527229667L106202111,ESPORTS TECHNOLOGIES INC,COM,29667L106,203,6060,SH,202111,5272
1042,5272G3198U102202111,ESSENT GROUP LTD,COM,G3198U102,11092,252033,SH,202111,5272
1043,527229670E107202111,ESSENTIAL PROPERTIES REALTY,COM,29670E107,2054,73577,SH,202111,5272
1044,527229670G102202111,ESSENTIAL UTILITIES INC,COM,29670G102,17748,385161,SH,202111,5272
1045,5272297178105202111,ESSEX PROPERTY TRUST INC,COM,297178105,6209,19419,SH,202111,5272
1046,5272518439104202111,ESTEE LAUDER COMPANIES CL A,CL A,518439104,27735,92471,SH,202111,5272
1047,5272297602104202111,ETHAN ALLEN INTERIORS INC,COM,297602104,334,14093,SH,202111,5272
1048,527229786A106202111,ETSY INC,COM,29786A106,10672,51316,SH,202111,5272
1049,5272298736109202111,EURONET WORLDWIDE INC,COM,298736109,110,868,SH,202111,5272
1050,527229882P106202111,EUROPEAN WAX CENTER INC A,COM,29882P106,156,5562,SH,202111,5272
1051,5272299734103202111,EVELO BIOSCIENCES INC,COM,299734103,117,16623,SH,202111,5272
1052,527229975E109202111,EVENTBRITE INC CLASS A,COM,29975E109,777,41084,SH,202111,5272
1053,527229978A104202111,EVERBRIDGE INC,COM,29978A104,114,753,SH,202111,5272
1054,527229977X105202111,EVERCOMMERCE INC,COM,29977X105,150,9100,SH,202111,5272
1055,527229977A105202111,EVERCORE INC A,COM,29977A105,9128,68287,SH,202111,5272
1056,5272G3223R108202111,EVEREST RE GROUP LTD,COM,G3223R108,3005,11981,SH,202111,5272
1057,527230034W106202111,EVERGY INC,COM,30034W106,4259,68468,SH,202111,5272
1058,527230034T103202111,EVERI HOLDINGS INC,COM,30034T103,1131,46771,SH,202111,5272
1059,527230041R108202111,EVERQUOTE INC CLASS A,COM,30041R108,195,10485,SH,202111,5272
1060,527230040W108202111,EVERSOURCE ENERGY,COM,30040W108,11541,141159,SH,202111,5272
1061,527230040P103202111,EVERTEC INC,COM,30040P103,1735,37949,SH,202111,5272
1062,527226929N102202111,EVI INDUSTRIES INC,COM,26929N102,85,3127,SH,202111,5272
1063,527226927E104202111,EVO PAYMENTS INC CLASS A,COM,26927E104,614,25932,SH,202111,5272
1064,527230050B101202111,EVOLENT HEALTH INC A,COM,30050B101,1315,42426,SH,202111,5272
1065,527230052C107202111,EVOLUS INC,COM,30052C107,136,17843,SH,202111,5272
1066,527230057T105202111,EVOQUA WATER TECHNOLOGIES CO,COM,30057T105,2379,63351,SH,202111,5272
1067,5272811054402202111,EW SCRIPPS CO/THE A,COM,811054402,649,35953,SH,202111,5272
1068,527230063P105202111,EXACT SCIENCES CORP,COM,30063P105,310,3245,SH,202111,5272
1069,527230068X103202111,EXAGEN INC,COM,30068X103,77,5649,SH,202111,5272
1070,527230161Q104202111,EXELIXIS INC,COM,30161Q104,11517,544777,SH,202111,5272
1071,527230161N101202111,EXELON CORP,COM,30161N101,16550,342364,SH,202111,5272
1072,5272302081104202111,EXLSERVICE HOLDINGS INC,COM,302081104,2541,20639,SH,202111,5272
1073,5272302104104202111,EXONE CO/THE,COM,302104104,218,9329,SH,202111,5272
1074,527230212W100202111,EXP WORLD HOLDINGS INC,COM,30212W100,1366,34359,SH,202111,5272
1075,527230212P303202111,EXPEDIA GROUP INC,COM,30212P303,7415,45244,SH,202111,5272
1076,5272302130109202111,EXPEDITORS INTL WASH INC,COM,302130109,6246,52431,SH,202111,5272
1077,527230214U102202111,EXPONENT INC,COM,30214U102,3690,32608,SH,202111,5272
1078,527230225T102202111,EXTRA SPACE STORAGE INC,COM,30225T102,6790,40419,SH,202111,5272
1079,527230227M303202111,EXTRACTION OIL and GAS INC,COM,30227M303,483,8556,SH,202111,5272
1080,527230226D106202111,EXTREME NETWORKS INC,COM,30226D106,766,77733,SH,202111,5272
1081,527230231G102202111,EXXON MOBIL CORP,COM,30231G102,71589,1217088,SH,202111,5272
1082,527230233G209202111,EYEPOINT PHARMACEUTICALS INC,COM,30233G209,120,11564,SH,202111,5272
1083,5272302301106202111,EZCORP INC CL A,CL A,302301106,236,31241,SH,202111,5272
1084,527230322L101202111,F45 TRAINING HOLDINGS INC,COM,30322L101,168,11220,SH,202111,5272
1085,5272315616102202111,F5 NETWORKS INC,COM,315616102,3612,18170,SH,202111,5272
1086,5272G3323L100202111,FABRINET,COM,G3323L100,2378,23199,SH,202111,5272
1087,527230303M102202111,FACEBOOK INC CLASS A,COM,30303M102,270816,797949,SH,202111,5272
1088,5272303075105202111,FACTSET RESEARCH SYSTEMS INC,COM,303075105,25797,65345,SH,202111,5272
1089,5272303250104202111,FAIR ISAAC CORP,COM,303250104,19543,49112,SH,202111,5272
1090,527230607B109202111,FALCON MINERALS CORP,COM,30607B109,101,21544,SH,202111,5272
1091,5272309627107202111,FARMERS NATL BANC CORP,COM,309627107,224,14241,SH,202111,5272
1092,527231154R109202111,FARMLAND PARTNERS INC,COM,31154R109,188,15664,SH,202111,5272
1093,5272311642102202111,FARO TECHNOLOGIES INC,COM,311642102,751,11415,SH,202111,5272
1094,5272311900104202111,FASTENAL CO,COM,311900104,12053,233532,SH,202111,5272
1095,527231188V100202111,FASTLY INC CLASS A,CL A,31188V100,48,1178,SH,202111,5272
1096,527231189P102202111,FATE THERAPEUTICS INC,COM,31189P102,2633,44422,SH,202111,5272
1097,527231189V109202111,FATHOM HOLDINGS INC,COM,31189V109,75,2822,SH,202111,5272
1098,527230257X104202111,FB FINANCIAL CORP,COM,30257X104,904,21087,SH,202111,5272
1099,5272313148306202111,FEDERAL AGRIC MTG CORP CL C,COM,313148306,543,5006,SH,202111,5272
1100,5272313747206202111,FEDERAL REALTY INVS TRUST,COM,313747206,2476,20982,SH,202111,5272
1101,5272313855108202111,FEDERAL SIGNAL CORP,COM,313855108,1463,37892,SH,202111,5272
1102,5272314211103202111,FEDERATED HERMES INC,CL B,314211103,7109,218752,SH,202111,5272
1103,527231428X106202111,FEDEX CORP,COM,31428X106,15716,71667,SH,202111,5272
1104,5272315405100202111,FERRO CORP,COM,315405100,1050,51611,SH,202111,5272
1105,527231572Q808202111,FIBROGEN INC,COM,31572Q808,482,47131,SH,202111,5272
1106,527231609R100202111,FIDELITY DandD BANCORP INC,COM,31609R100,111,2197,SH,202111,5272
1107,527231620R303202111,FIDELITY NATIONAL FINANCIAL,COM,31620R303,138,3039,SH,202111,5272
1108,527231620M106202111,FIDELITY NATIONAL INFO SERV,COM,31620M106,26142,214839,SH,202111,5272
1109,527231660B101202111,FIESTA RESTAURANT GROUP,COM,31660B101,121,11064,SH,202111,5272
1110,5272316773100202111,FIFTH THIRD BANCORP,COM,316773100,8753,206243,SH,202111,5272
1111,527230260D103202111,FIGS INC CLASS A,CL A,30260D103,19,502,SH,202111,5272
1112,527231738L107202111,FINANCE OF AMERICA COS INC A,CL A,31738L107,95,19212,SH,202111,5272
1113,5272317585404202111,FINANCIAL INSTITUTIONS INC,COM,317585404,263,8573,SH,202111,5272
1114,527231773D101202111,FINCH THERAPEUTICS GROUP INC,COM,31773D101,54,4143,SH,202111,5272
1115,527231846B108202111,FIRST ADVANTAGE CORP,COM,31846B108,309,16199,SH,202111,5272
1116,527231847R102202111,FIRST AMERICAN FINANCIAL,COM,31847R102,12690,189268,SH,202111,5272
1117,527231866P102202111,FIRST BANCORP INC/ME,COM,31866P102,165,5667,SH,202111,5272
1118,5272318672706202111,FIRST BANCORP PUERTO RICO,COM,318672706,1700,129253,SH,202111,5272
1119,5272318910106202111,FIRST BANCORP/NC,COM,318910106,761,17705,SH,202111,5272
1120,5272318916103202111,FIRST BANCSHARES INC/MS,COM,318916103,430,11090,SH,202111,5272
1121,527231931U102202111,FIRST BANK/HAMILTON NJ,COM,31931U102,120,8531,SH,202111,5272
1122,5272319383204202111,FIRST BUSEY CORP,COM,319383204,685,27820,SH,202111,5272
1123,527231946M103202111,FIRST CITIZENS BCSHS CL A,CL A,31946M103,56,67,SH,202111,5272
1124,5272319829107202111,FIRST COMMONWEALTH FINL CORP,COM,319829107,817,59949,SH,202111,5272
1125,527231983A103202111,FIRST COMMUNITY BANKSHARES,COM,31983A103,294,9259,SH,202111,5272
1126,5272320209109202111,FIRST FINANCIAL BANCORP,COM,320209109,1393,59491,SH,202111,5272
1127,5272320218100202111,FIRST FINANCIAL CORP/INDIANA,COM,320218100,268,6365,SH,202111,5272
1128,527232020R109202111,FIRST FINL BANKSHARES INC,COM,32020R109,13341,290328,SH,202111,5272
1129,527232026V104202111,FIRST FOUNDATION INC,COM,32026V104,572,21748,SH,202111,5272
1130,527232051X108202111,FIRST HAWAIIAN INC,COM,32051X108,348,11849,SH,202111,5272
1131,5272320517105202111,FIRST HORIZON CORP,COM,320517105,15411,946053,SH,202111,5272
1132,527232054K103202111,FIRST INDUSTRIAL REALTY TR,COM,32054K103,11582,222388,SH,202111,5272
1133,5272320557101202111,FIRST INTERNET BANCORP,COM,320557101,159,5091,SH,202111,5272
1134,527232055Y201202111,FIRST INTERSTATE BANCSYS A,COM,32055Y201,902,22416,SH,202111,5272
1135,5272320817109202111,FIRST MERCHANTS CORP,COM,320817109,1240,29628,SH,202111,5272
1136,5272320866106202111,FIRST MID BANCSHARES INC,COM,320866106,374,9103,SH,202111,5272
1137,5272320867104202111,FIRST MIDWEST BANCORP INC/IL,COM,320867104,1360,71530,SH,202111,5272
1138,5272320734106202111,FIRST OF LONG ISLAND CORP,COM,320734106,258,12530,SH,202111,5272
1139,527233616C100202111,FIRST REPUBLIC BANK/CA,COM,33616C100,11112,57613,SH,202111,5272
1140,5272336433107202111,FIRST SOLAR INC,COM,336433107,16263,170368,SH,202111,5272
1141,527233767D105202111,FIRSTCASH INC,COM,33767D105,7958,90953,SH,202111,5272
1142,5272337932107202111,FIRSTENERGY CORP,COM,337932107,5789,162509,SH,202111,5272
1143,5272337738108202111,FISERV INC,COM,337738108,27898,257127,SH,202111,5272
1144,527233813J106202111,FISKER INC,CL A,33813J106,1310,89393,SH,202111,5272
1145,527233829M101202111,FIVE BELOW,COM,33829M101,17131,96891,SH,202111,5272
1146,527233830T103202111,FIVE STAR BANCORP,COM,33830T103,70,2926,SH,202111,5272
1147,5272338307101202111,FIVE9 INC,COM,338307101,209,1311,SH,202111,5272
1148,5272337930705202111,FLAGSTAR BANCORP INC,COM,337930705,1664,32776,SH,202111,5272
1149,5272339041105202111,FLEETCOR TECHNOLOGIES INC,COM,339041105,6540,25031,SH,202111,5272
1150,527233938J106202111,FLEXION THERAPEUTICS INC,COM,33938J106,161,26357,SH,202111,5272
1151,5272339382103202111,FLEXSTEEL INDS,COM,339382103,112,3636,SH,202111,5272
1152,5272339750101202111,FLOOR and DECOR HOLDINGS INC A,COM,339750101,241,1998,SH,202111,5272
1153,5272343498101202111,FLOWERS FOODS INC,COM,343498101,8097,342678,SH,202111,5272
1154,527234354P105202111,FLOWSERVE CORP,COM,34354P105,7778,224340,SH,202111,5272
1155,527234380C102202111,FLUENT INC,COM,34380C102,54,23727,SH,202111,5272
1156,527234385P108202111,FLUIDIGM CORP,COM,34385P108,275,41700,SH,202111,5272
1157,5272343412102202111,FLUOR CORP,COM,343412102,5106,319725,SH,202111,5272
1158,5272343873105202111,FLUSHING FINANCIAL CORP,COM,343873105,365,16145,SH,202111,5272
1159,5272302492103202111,FLYWIRE CORP VOTING,COM,302492103,291,6632,SH,202111,5272
1160,5272302491303202111,FMC CORP,COM,302491303,3616,39495,SH,202111,5272
1161,5272302520101202111,FNB CORP,COM,302520101,6394,550272,SH,202111,5272
1162,527234417P100202111,FOCUS FINANCIAL PARTNERS A,COM,34417P100,1708,32613,SH,202111,5272
1163,5272344174107202111,FOGHORN THERAPEUTICS INC,COM,344174107,149,10706,SH,202111,5272
1164,5272344849104202111,FOOT LOCKER INC,COM,344849104,7084,155140,SH,202111,5272
1165,5272345370860202111,FORD MOTOR CO,COM,345370860,15973,1128069,SH,202111,5272
1166,5272346232101202111,FORESTAR GROUP INC,COM,346232101,174,9337,SH,202111,5272
1167,527234630N106202111,FORIAN INC,COM,34630N106,106,10311,SH,202111,5272
1168,527234633R104202111,FORMA THERAPEUTICS HOLDINGS,SHS,34633R104,431,18591,SH,202111,5272
1169,5272346375108202111,FORMFACTOR INC,COM,346375108,1822,48801,SH,202111,5272
1170,5272346563109202111,FORRESTER RESEARCH INC,COM,346563109,348,7069,SH,202111,5272
1171,527234962G109202111,FORTE BIOSCIENCES INC,COM,34962G109,18,6175,SH,202111,5272
1172,527234960W106202111,FORTERRA INC,COM,34960W106,375,15931,SH,202111,5272
1173,527234959E109202111,FORTINET INC,COM,34959E109,16664,57059,SH,202111,5272
1174,527234959J108202111,FORTIVE CORP,COM,34959J108,8141,115361,SH,202111,5272
1175,527234960Q109202111,FORTRESS BIOTECH INC,COM,34960Q109,126,39204,SH,202111,5272
1176,527234964C106202111,FORTUNE BRANDS HOME and SECURI,COM,34964C106,3752,41956,SH,202111,5272
1177,5272349853101202111,FORWARD AIR CORP,COM,349853101,1416,17056,SH,202111,5272
1178,527234988V106202111,FOSSIL GROUP INC,COM,34988V106,355,29933,SH,202111,5272
1179,527235086T109202111,FOUR CORNERS PROPERTY TRUST,COM,35086T109,1283,47765,SH,202111,5272
1180,527235137L105202111,FOX CORP CLASS A,COM,35137L105,4684,116785,SH,202111,5272
1181,527235137L204202111,FOX CORP CLASS B,COM,35137L204,2230,60080,SH,202111,5272
1182,527235138V102202111,FOX FACTORY HOLDING CORP,COM,35138V102,13755,95166,SH,202111,5272
1183,527235180X105202111,FRANCHISE GROUP INC,COM,35180X105,549,15510,SH,202111,5272
1184,5272N33462107202111,FRANK S INTERNATIONAL NV,COM,N33462107,267,90912,SH,202111,5272
1185,5272353469109202111,FRANKLIN COVEY CO,COM,353469109,278,6824,SH,202111,5272
1186,5272353514102202111,FRANKLIN ELECTRIC CO INC,COM,353514102,2277,28515,SH,202111,5272
1187,5272354613101202111,FRANKLIN RESOURCES INC,COM,354613101,3075,103462,SH,202111,5272
1188,527235471R106202111,FRANKLIN STREET PROPERTIES C,COM,35471R106,298,64243,SH,202111,5272
1189,527235671D857202111,FREEPORT MCMORAN INC,COM,35671D857,13909,427588,SH,202111,5272
1190,527235803L108202111,FREQUENCY THERAPEUTICS INC,COM,35803L108,124,17509,SH,202111,5272
1191,5272G36738105202111,FRESH DEL MONTE PRODUCE INC,COM,G36738105,678,21037,SH,202111,5272
1192,5272358039105202111,FRESHPET INC,COM,358039105,114,801,SH,202111,5272
1193,527235905A109202111,FRONTDOOR INC,COM,35905A109,61,1453,SH,202111,5272
1194,527235909R108202111,FRONTIER GROUP HOLDINGS INC,COM,35909R108,301,19058,SH,202111,5272
1195,5272G3682E192202111,FRONTLINE LTD,COM,G3682E192,613,65383,SH,202111,5272
1196,527230292L107202111,FRP HOLDINGS INC,COM,30292L107,205,3658,SH,202111,5272
1197,527230263Y104202111,FS BANCORP INC,COM,30263Y104,135,3908,SH,202111,5272
1198,527230320C103202111,FTC SOLAR INC,COM,30320C103,81,10412,SH,202111,5272
1199,5272302941109202111,FTI CONSULTING INC,COM,302941109,7951,59027,SH,202111,5272
1200,527230283W302202111,FTS INTERNATIONAL INC CL A,CL A,30283W302,120,4866,SH,202111,5272
1201,527235953D104202111,FUBOTV INC,COM,35953D104,1725,71981,SH,202111,5272
1202,527235952H601202111,FUELCELL ENERGY INC,COM,35952H601,1191,177993,SH,202111,5272
1203,5272359616109202111,FULCRUM THERAPEUTICS INC,COM,359616109,411,14583,SH,202111,5272
1204,5272359664109202111,FULGENT GENETICS INC,COM,359664109,1155,12845,SH,202111,5272
1205,5272359678109202111,FULL HOUSE RESORTS INC,COM,359678109,190,17907,SH,202111,5272
1206,5272360271100202111,FULTON FINANCIAL CORP,COM,360271100,5593,366060,SH,202111,5272
1207,5272361008105202111,FUNKO INC CLASS A,COM,361008105,264,14511,SH,202111,5272
1208,527236118L106202111,FUTU HOLDINGS LTD ADR,CL A,36118L106,757,8318,SH,202111,5272
1209,527236116M106202111,FUTUREFUEL CORP,COM,36116M106,116,16218,SH,202111,5272
1210,527236237H101202111,G III APPAREL GROUP LTD,COM,36237H101,783,27655,SH,202111,5272
1211,52723621LQ109202111,G1 THERAPEUTICS INC,COM,3621LQ109,288,21458,SH,202111,5272
1212,5272361438104202111,GAMCO INVESTORS INC A,COM,361438104,75,2846,SH,202111,5272
1213,527236467W109202111,GAMESTOP CORP CLASS A,COM,36467W109,18903,107725,SH,202111,5272
1214,527236467J108202111,GAMING AND LEISURE PROPERTIE,COM,36467J108,114,2456,SH,202111,5272
1215,5272G3728V109202111,GAN LTD,COM,G3728V109,327,21959,SH,202111,5272
1216,527236472T109202111,GANNETT CO INC,COM,36472T109,591,88466,SH,202111,5272
1217,5272364760108202111,GAP INC/THE,COM,364760108,1456,64120,SH,202111,5272
1218,5272H2906T109202111,GARMIN LTD,COM,H2906T109,7301,46963,SH,202111,5272
1219,5272366651107202111,GARTNER INC,COM,366651107,9197,30265,SH,202111,5272
1220,5272G39108108202111,GATES INDUSTRIAL CORP PLC,COM,G39108108,17,1060,SH,202111,5272
1221,5272368036109202111,GATOS SILVER INC,COM,368036109,295,25394,SH,202111,5272
1222,5272361448103202111,GATX CORP,COM,361448103,7172,80076,SH,202111,5272
1223,527236831E108202111,GCM GROSVENOR INC CLASS A,CL A,36831E108,271,23548,SH,202111,5272
1224,527236164Y101202111,GCP APPLIED TECHNOLOGIES,COM,36164Y101,685,31237,SH,202111,5272
1225,527236165L108202111,GDS HOLDINGS LTD ADR,ADR,36165L108,69,1222,SH,202111,5272
1226,527236870G105202111,GEMINI THERAPEUTICS INC,COM,36870G105,48,11990,SH,202111,5272
1227,5272Y2685T131202111,GENCO SHIPPING and TRADING LTD,COM,Y2685T131,354,17584,SH,202111,5272
1228,5272368736104202111,GENERAC HOLDINGS INC,COM,368736104,8066,19737,SH,202111,5272
1229,5272369550108202111,GENERAL DYNAMICS CORP,COM,369550108,13075,66701,SH,202111,5272
1230,5272369604301202111,GENERAL ELECTRIC CO,COM,369604301,32512,315563,SH,202111,5272
1231,5272370334104202111,GENERAL MILLS INC,COM,370334104,12722,212670,SH,202111,5272
1232,527237045V100202111,GENERAL MOTORS CO,COM,37045V100,21999,417350,SH,202111,5272
1233,527237148K100202111,GENERATION BIO CO,COM,37148K100,601,23981,SH,202111,5272
1234,5272371532102202111,GENESCO INC,COM,371532102,528,9153,SH,202111,5272
1235,527237229T301202111,GENIUS BRANDS INTERNATIONAL,COM,37229T301,210,154486,SH,202111,5272
1236,5272G3922B107202111,GENPACT LTD,COM,G3922B107,14142,297654,SH,202111,5272
1237,5272371901109202111,GENTEX CORP,COM,371901109,13572,411534,SH,202111,5272
1238,527237253A103202111,GENTHERM INC,COM,37253A103,1689,20866,SH,202111,5272
1239,5272372460105202111,GENUINE PARTS CO,COM,372460105,5816,47975,SH,202111,5272
1240,527237247D106202111,GENWORTH FINANCIAL INC CL A,CL A,37247D106,1194,318272,SH,202111,5272
1241,527236162J106202111,GEO GROUP INC/THE,COM,36162J106,555,74324,SH,202111,5272
1242,5272373865104202111,GERMAN AMERICAN BANCORP,COM,373865104,523,13526,SH,202111,5272
1243,5272374163103202111,GERON CORP,COM,374163103,226,165040,SH,202111,5272
1244,5272374297109202111,GETTY REALTY CORP,COM,374297109,731,24938,SH,202111,5272
1245,5272374396406202111,GEVO INC,COM,374396406,709,106838,SH,202111,5272
1246,5272374689107202111,GIBRALTAR INDUSTRIES INC,COM,374689107,1433,20579,SH,202111,5272
1247,5272375558103202111,GILEAD SCIENCES INC,COM,375558103,30664,438991,SH,202111,5272
1248,527237637Q105202111,GLACIER BANCORP INC,COM,37637Q105,13166,237869,SH,202111,5272
1249,5272376536108202111,GLADSTONE COMMERCIAL CORP,COM,376536108,419,19947,SH,202111,5272
1250,5272376549101202111,GLADSTONE LAND CORP,COM,376549101,357,15698,SH,202111,5272
1251,5272377320106202111,GLATFELTER CORP,COM,377320106,388,27540,SH,202111,5272
1252,5272377322102202111,GLAUKOS CORP,COM,377322102,1365,28336,SH,202111,5272
1253,527237890U108202111,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,835,32758,SH,202111,5272
1254,527237892E102202111,GLOBAL INDUSTRIAL CO,COM,37892E102,264,6970,SH,202111,5272
1255,527237954A204202111,GLOBAL MEDICAL REIT INC,COM,37954A204,482,32775,SH,202111,5272
1256,5272379378201202111,GLOBAL NET LEASE INC,COM,379378201,1014,63322,SH,202111,5272
1257,527237940X102202111,GLOBAL PAYMENTS INC,COM,37940X102,13307,84448,SH,202111,5272
1258,5272379463102202111,GLOBAL WATER RESOURCES INC,COM,379463102,130,6923,SH,202111,5272
1259,5272378973408202111,GLOBALSTAR INC,COM,378973408,555,332309,SH,202111,5272
1260,5272L44385109202111,GLOBANT SA,COM,L44385109,361,1283,SH,202111,5272
1261,527237959E102202111,GLOBE LIFE INC,COM,37959E102,2495,28020,SH,202111,5272
1262,5272379577208202111,GLOBUS MEDICAL INC A,COM,379577208,10334,134878,SH,202111,5272
1263,527236251C103202111,GMS INC,COM,36251C103,1176,26859,SH,202111,5272
1264,5272380237107202111,GODADDY INC CLASS A,COM,380237107,141,2016,SH,202111,5272
1265,527238046C109202111,GOGO INC,COM,38046C109,560,32354,SH,202111,5272
1266,527238046W105202111,GOHEALTH INC CLASS A,CL A,38046W105,4,883,SH,202111,5272
1267,5272G9456A100202111,GOLAR LNG LTD,COM,G9456A100,730,56282,SH,202111,5272
1268,5272381013101202111,GOLDEN ENTERTAINMENT INC,COM,381013101,461,9397,SH,202111,5272
1269,527238113L107202111,GOLDEN NUGGET ONLINE GAMING,CL A,38113L107,379,21836,SH,202111,5272
